correct,eye_used,file,nGap,nSacc,n_blink,outlier,resp,rt,scene,sceneNr,target,trialId,trialType,xTarget,yTarget
TIMEOUT,undefined,fgap05.asc,0,53,8,0,TIMEOUT,20000,79.0,79,m.txt,110,control,793,624
CORRECT,undefined,fgap05.asc,0,22,2,0,m,8350,76.0,76,m.txt,111,control,121,80
TIMEOUT,undefined,fgap05.asc,0,60,5,0,TIMEOUT,20000,180.0,180,z.txt,112,control,1036,239
TIMEOUT,undefined,fgap05.asc,0,57,6,0,TIMEOUT,20000,181.0,181,z.txt,113,control,1143,206
TIMEOUT,undefined,fgap05.asc,0,60,5,0,TIMEOUT,20000,179.0,179,z.txt,114,control,843,390
,undefined,fgap05.asc,0,0,1,0,,,120.0,120,z.txt,115,gap,368,366
,undefined,fgap05.asc,0,0,3,0,,,146.0,146,m.txt,116,gap,916,26
,undefined,fgap05.asc,0,0,6,0,,,164.0,164,z.txt,117,gap,35,42
,undefined,fgap05.asc,0,0,2,0,,,33.0,33,m.txt,118,gap,49,414
,undefined,fgap05.asc,0,0,5,0,,,169.0,169,z.txt,119,gap,140,405
TIMEOUT,undefined,fgap05.asc,0,52,9,0,TIMEOUT,20000,28.0,28,z.txt,120,control,845,591
CORRECT,undefined,fgap05.asc,0,16,2,0,m,5272,34.0,34,m.txt,121,control,1240,437
TIMEOUT,undefined,fgap05.asc,0,57,8,0,TIMEOUT,20000,74.0,74,z.txt,122,control,230,639
TIMEOUT,undefined,fgap05.asc,0,59,8,0,TIMEOUT,20000,16.0,16,z.txt,123,control,345,487
TIMEOUT,undefined,fgap05.asc,0,57,11,0,TIMEOUT,20000,107.0,107,z.txt,124,control,867,69
,undefined,fgap05.asc,0,0,9,0,,,161.0,161,z.txt,125,gap,427,254
,undefined,fgap05.asc,0,0,8,0,,,67.0,67,z.txt,126,gap,164,104
,undefined,fgap05.asc,0,0,6,0,,,100.0,100,m.txt,127,gap,467,794
,undefined,fgap05.asc,0,0,5,0,,,119.0,119,m.txt,128,gap,423,816
,undefined,fgap05.asc,0,0,8,0,,,48.0,48,m.txt,129,gap,453,709
TIMEOUT,undefined,fgap05.asc,0,58,10,0,TIMEOUT,20000,160.0,160,z.txt,130,control,124,754
TIMEOUT,undefined,fgap05.asc,0,57,7,0,TIMEOUT,20000,2.0,2,m.txt,131,control,454,514
INCORRECT,undefined,fgap05.asc,0,56,8,0,m,18337,21.0,21,z.txt,132,control,83,409
CORRECT,undefined,fgap05.asc,0,30,12,0,m,11517,92.0,92,m.txt,133,control,64,707
TIMEOUT,undefined,fgap05.asc,0,61,8,0,TIMEOUT,20000,50.0,50,z.txt,134,control,225,108
,undefined,fgap05.asc,0,0,0,0,,,63.0,63,m.txt,135,gap,183,142
,undefined,fgap05.asc,0,0,5,0,,,9.0,9,m.txt,136,gap,1141,151
,undefined,fgap05.asc,0,0,4,0,,,4.0,4,m.txt,137,gap,520,310
,undefined,fgap05.asc,0,0,7,0,,,19.0,19,z.txt,138,gap,891,379
,undefined,fgap05.asc,0,0,9,0,,,189.0,189,m.txt,139,gap,1187,635
TIMEOUT,undefined,fgap05.asc,0,54,7,0,TIMEOUT,20000,38.0,38,z.txt,140,control,754,358
CORRECT,undefined,fgap05.asc,0,8,1,0,m,3774,42.0,42,m.txt,141,control,128,413
TIMEOUT,undefined,fgap05.asc,0,60,7,0,TIMEOUT,20000,170.0,170,z.txt,142,control,552,139
TIMEOUT,undefined,fgap05.asc,0,61,6,0,TIMEOUT,20000,145.0,145,m.txt,143,control,172,58
CORRECT,undefined,fgap05.asc,0,7,2,0,m,3658,166.0,166,m.txt,144,control,505,453
,undefined,fgap05.asc,0,0,7,0,,,155.0,155,m.txt,145,gap,1135,466
,undefined,fgap05.asc,0,0,12,0,,,178.0,178,m.txt,146,gap,218,557
,undefined,fgap05.asc,0,0,7,0,,,26.0,26,m.txt,147,gap,599,40
,undefined,fgap05.asc,0,0,3,0,,,72.0,72,z.txt,148,gap,986,465
,undefined,fgap05.asc,0,0,9,0,,,188.0,188,m.txt,149,gap,542,564
TIMEOUT,undefined,fgap05.asc,0,59,14,0,TIMEOUT,20000,131.0,131,z.txt,150,control,1143,163
CORRECT,undefined,fgap05.asc,0,0,1,0,m,686,53.0,53,m.txt,151,control,704,528
CORRECT,undefined,fgap05.asc,0,23,2,0,z,9386,60.0,60,z.txt,152,control,444,415
TIMEOUT,undefined,fgap05.asc,0,61,4,0,TIMEOUT,20000,162.0,162,m.txt,153,control,254,744
TIMEOUT,undefined,fgap05.asc,0,59,5,0,TIMEOUT,20000,39.0,39,m.txt,154,control,125,335
,undefined,fgap05.asc,0,0,5,0,,,143.0,143,z.txt,155,gap,662,418
,undefined,fgap05.asc,0,0,1,0,,,173.0,173,z.txt,156,gap,114,424
,undefined,fgap05.asc,0,0,6,0,,,152.0,152,m.txt,157,gap,826,718
,undefined,fgap05.asc,0,0,2,0,,,68.0,68,z.txt,158,gap,1191,444
,undefined,fgap05.asc,0,0,7,0,,,69.0,69,z.txt,159,gap,645,476
TIMEOUT,undefined,fgap05.asc,0,55,5,0,TIMEOUT,20000,129.0,129,z.txt,160,control,1222,780
TIMEOUT,undefined,fgap05.asc,0,57,4,0,TIMEOUT,20000,15.0,15,z.txt,161,control,27,41
CORRECT,undefined,fgap05.asc,0,6,1,0,m,2359,176.0,176,m.txt,162,control,1003,675
INCORRECT,undefined,fgap05.asc,0,31,4,0,z,10288,62.0,62,m.txt,163,control,240,302
CORRECT,undefined,fgap05.asc,0,1,0,0,z,926,25.0,25,z.txt,164,control,637,556
,undefined,fgap05.asc,0,0,7,0,,,78.0,78,m.txt,165,gap,499,395
,undefined,fgap05.asc,0,0,8,0,,,10.0,10,m.txt,166,gap,634,337
,undefined,fgap05.asc,0,0,0,0,,,108.0,108,m.txt,167,gap,846,143
,undefined,fgap05.asc,0,0,5,0,,,52.0,52,m.txt,168,gap,1117,166
,undefined,fgap05.asc,0,0,3,0,,,195.0,195,z.txt,169,gap,309,49
TIMEOUT,undefined,fgap05.asc,0,57,7,0,TIMEOUT,20000,41.0,41,z.txt,170,control,999,230
TIMEOUT,undefined,fgap05.asc,0,55,6,0,TIMEOUT,20000,99.0,99,m.txt,171,control,349,443
CORRECT,undefined,fgap05.asc,0,17,1,0,m,6185,61.0,61,m.txt,172,control,545,747
CORRECT,undefined,fgap05.asc,0,11,0,0,m,5895,140.0,140,m.txt,173,control,630,101
CORRECT,undefined,fgap05.asc,0,6,1,0,z,2408,147.0,147,z.txt,174,control,1205,601
,undefined,fgap05.asc,0,0,1,0,,,59.0,59,z.txt,175,gap,448,433
,undefined,fgap05.asc,0,0,1,0,,,144.0,144,z.txt,176,gap,758,774
,undefined,fgap05.asc,0,0,4,0,,,126.0,126,z.txt,177,gap,281,758
,undefined,fgap05.asc,0,0,1,0,,,37.0,37,m.txt,178,gap,334,90
,undefined,fgap05.asc,0,0,5,0,,,191.0,191,z.txt,179,gap,1244,134
CORRECT,undefined,fgap05.asc,0,21,2,0,m,6868,70.0,70,m.txt,180,control,723,431
TIMEOUT,undefined,fgap05.asc,0,56,6,0,TIMEOUT,20000,30.0,30,z.txt,181,control,92,583
TIMEOUT,undefined,fgap05.asc,0,56,4,0,TIMEOUT,20000,80.0,80,z.txt,182,control,73,80
CORRECT,undefined,fgap05.asc,0,46,6,0,m,19506,35.0,35,m.txt,183,control,23,354
TIMEOUT,undefined,fgap05.asc,0,62,9,0,TIMEOUT,20000,109.0,109,m.txt,184,control,1246,279
,undefined,fgap05.asc,0,0,8,0,,,95.0,95,z.txt,185,gap,719,168
,undefined,fgap05.asc,0,0,9,0,,,84.0,84,z.txt,186,gap,638,832
,undefined,fgap05.asc,0,0,1,0,,,121.0,121,m.txt,187,gap,104,411
,undefined,fgap05.asc,0,0,3,0,,,7.0,7,z.txt,188,gap,459,246
,undefined,fgap05.asc,0,0,1,0,,,199.0,199,z.txt,189,gap,679,413
TIMEOUT,undefined,fgap05.asc,0,60,8,0,TIMEOUT,20000,118.0,118,z.txt,190,control,1095,238
TIMEOUT,undefined,fgap05.asc,0,46,7,0,TIMEOUT,20000,115.0,115,z.txt,191,control,91,286
TIMEOUT,undefined,fgap05.asc,0,58,6,0,TIMEOUT,20000,186.0,186,m.txt,192,control,1228,164
CORRECT,undefined,fgap05.asc,0,4,0,0,z,1087,193.0,193,z.txt,193,control,541,487
CORRECT,undefined,fgap05.asc,0,23,2,0,m,8072,0.0,0,m.txt,194,control,957,673
,undefined,fgap05.asc,0,0,4,0,,,175.0,175,z.txt,195,gap,916,572
,undefined,fgap05.asc,0,0,1,0,,,197.0,197,m.txt,196,gap,670,577
,undefined,fgap05.asc,0,0,4,0,,,168.0,168,z.txt,197,gap,535,475
,undefined,fgap05.asc,0,0,6,0,,,138.0,138,z.txt,198,gap,390,533
,undefined,fgap05.asc,0,0,2,0,,,85.0,85,m.txt,199,gap,1015,549
TIMEOUT,undefined,sgap03.asc,0,64,22,0,TIMEOUT,20000,114.0,114,m.txt,0,control,786,106
TIMEOUT,undefined,sgap03.asc,0,74,7,0,TIMEOUT,20000,197.0,197,m.txt,1,control,670,577
CORRECT,undefined,sgap03.asc,0,33,4,0,m,9941,108.0,108,m.txt,2,control,846,143
TIMEOUT,undefined,sgap03.asc,0,69,8,0,TIMEOUT,20000,119.0,119,m.txt,3,control,423,816
TIMEOUT,undefined,sgap03.asc,0,69,10,0,TIMEOUT,20000,50.0,50,z.txt,4,control,225,108
,undefined,sgap03.asc,0,0,4,0,,,29.0,29,m.txt,5,gap,466,109
,undefined,sgap03.asc,0,0,10,0,,,131.0,131,z.txt,6,gap,1143,163
,undefined,sgap03.asc,0,0,9,0,,,14.0,14,m.txt,7,gap,980,81
,undefined,sgap03.asc,0,0,4,0,,,172.0,172,m.txt,8,gap,1039,742
,undefined,sgap03.asc,0,0,8,0,,,60.0,60,z.txt,9,gap,444,415
TIMEOUT,undefined,sgap03.asc,0,53,10,0,TIMEOUT,20000,11.0,11,z.txt,10,control,542,665
CORRECT,undefined,sgap03.asc,0,3,5,0,z,1757,173.0,173,z.txt,11,control,114,424
TIMEOUT,undefined,sgap03.asc,0,70,10,0,TIMEOUT,20000,28.0,28,z.txt,12,control,845,591
CORRECT,undefined,sgap03.asc,0,17,4,0,m,5123,63.0,63,m.txt,13,control,183,142
TIMEOUT,undefined,sgap03.asc,0,62,7,0,TIMEOUT,20000,146.0,146,m.txt,14,control,916,26
,undefined,sgap03.asc,0,0,14,0,,,43.0,43,z.txt,15,gap,758,626
,undefined,sgap03.asc,0,0,12,0,,,174.0,174,z.txt,16,gap,808,418
,undefined,sgap03.asc,0,0,12,0,,,168.0,168,z.txt,17,gap,535,475
,undefined,sgap03.asc,0,0,12,0,,,134.0,134,z.txt,18,gap,774,571
,undefined,sgap03.asc,0,0,11,0,,,40.0,40,z.txt,19,gap,1205,358
TIMEOUT,undefined,sgap03.asc,0,59,13,0,TIMEOUT,20000,46.0,46,m.txt,20,control,1223,420
TIMEOUT,undefined,sgap03.asc,0,56,14,0,TIMEOUT,20000,71.0,71,z.txt,21,control,795,343
TIMEOUT,undefined,sgap03.asc,0,60,11,0,TIMEOUT,20000,118.0,118,z.txt,22,control,1095,238
TIMEOUT,undefined,sgap03.asc,0,63,13,0,TIMEOUT,20000,154.0,154,z.txt,23,control,136,459
TIMEOUT,undefined,sgap03.asc,0,57,15,0,TIMEOUT,20000,35.0,35,m.txt,24,control,23,354
,undefined,sgap03.asc,0,0,14,0,,,195.0,195,z.txt,25,gap,309,49
,undefined,sgap03.asc,0,0,9,0,,,37.0,37,m.txt,26,gap,334,90
,undefined,sgap03.asc,0,0,13,0,,,136.0,136,m.txt,27,gap,37,407
,undefined,sgap03.asc,0,0,17,0,,,193.0,193,z.txt,28,gap,541,487
,undefined,sgap03.asc,0,0,14,0,,,67.0,67,z.txt,29,gap,164,104
TIMEOUT,undefined,sgap03.asc,0,62,13,0,TIMEOUT,20000,122.0,122,z.txt,30,control,252,781
TIMEOUT,undefined,sgap03.asc,0,60,15,0,TIMEOUT,20000,148.0,148,z.txt,31,control,412,666
TIMEOUT,undefined,sgap03.asc,0,70,10,0,TIMEOUT,20000,163.0,163,m.txt,32,control,365,264
CORRECT,undefined,sgap03.asc,0,48,9,0,z,15056,56.0,56,z.txt,33,control,833,467
TIMEOUT,undefined,sgap03.asc,0,70,11,0,TIMEOUT,20000,0.0,0,m.txt,34,control,957,673
,undefined,sgap03.asc,0,0,11,0,,,8.0,8,z.txt,35,gap,59,74
,undefined,sgap03.asc,0,0,15,0,,,34.0,34,m.txt,36,gap,1240,437
,undefined,sgap03.asc,0,0,13,0,,,75.0,75,m.txt,37,gap,988,109
,undefined,sgap03.asc,0,0,17,0,,,95.0,95,z.txt,38,gap,719,168
,undefined,sgap03.asc,0,0,14,0,,,24.0,24,z.txt,39,gap,569,440
TIMEOUT,undefined,sgap03.asc,0,53,26,0,TIMEOUT,20000,3.0,3,z.txt,40,control,1247,644
TIMEOUT,undefined,sgap03.asc,0,73,12,0,TIMEOUT,20000,121.0,121,m.txt,41,control,104,411
TIMEOUT,undefined,sgap03.asc,0,63,11,0,TIMEOUT,20000,33.0,33,m.txt,42,control,49,414
TIMEOUT,undefined,sgap03.asc,0,54,14,0,TIMEOUT,20000,36.0,36,m.txt,43,control,1043,387
TIMEOUT,undefined,sgap03.asc,0,49,15,0,TIMEOUT,20000,92.0,92,m.txt,44,control,64,707
,undefined,sgap03.asc,0,0,17,0,,,31.0,31,m.txt,45,gap,1249,470
,undefined,sgap03.asc,0,0,14,0,,,58.0,58,z.txt,46,gap,1235,140
,undefined,sgap03.asc,0,0,12,0,,,198.0,198,z.txt,47,gap,1159,91
,undefined,sgap03.asc,0,0,10,0,,,32.0,32,m.txt,48,gap,220,283
,undefined,sgap03.asc,0,0,4,0,,,188.0,188,m.txt,49,gap,542,564
TIMEOUT,undefined,sgap03.asc,0,73,11,0,TIMEOUT,20000,189.0,189,m.txt,50,control,1187,635
TIMEOUT,undefined,sgap03.asc,0,59,15,0,TIMEOUT,20000,102.0,102,z.txt,51,control,229,617
TIMEOUT,undefined,sgap03.asc,0,66,11,0,TIMEOUT,20000,111.0,111,z.txt,52,control,501,242
TIMEOUT,undefined,sgap03.asc,0,60,15,0,TIMEOUT,20000,182.0,182,m.txt,53,control,918,440
CORRECT,undefined,sgap03.asc,0,27,10,0,m,11444,23.0,23,m.txt,54,control,148,488
,undefined,sgap03.asc,0,0,16,0,,,110.0,110,z.txt,55,gap,161,55
,undefined,sgap03.asc,0,0,7,0,,,22.0,22,m.txt,56,gap,802,432
,undefined,sgap03.asc,0,0,2,0,,,156.0,156,z.txt,57,gap,1086,610
,undefined,sgap03.asc,0,0,11,0,,,61.0,61,m.txt,58,gap,545,747
,undefined,sgap03.asc,0,0,8,0,,,51.0,51,m.txt,59,gap,1102,315
TIMEOUT,undefined,sgap03.asc,0,64,13,0,TIMEOUT,20000,105.0,105,z.txt,60,control,418,347
TIMEOUT,undefined,sgap03.asc,0,64,15,0,TIMEOUT,20000,103.0,103,z.txt,61,control,622,480
CORRECT,undefined,sgap03.asc,0,37,9,0,m,13148,124.0,124,m.txt,62,control,714,56
CORRECT,undefined,sgap03.asc,0,3,2,0,m,2013,53.0,53,m.txt,63,control,704,528
CORRECT,undefined,sgap03.asc,0,20,3,0,m,4885,20.0,20,m.txt,64,control,836,186
,undefined,sgap03.asc,0,0,12,0,,,181.0,181,z.txt,65,gap,1143,206
,undefined,sgap03.asc,0,0,14,0,,,179.0,179,z.txt,66,gap,843,390
,undefined,sgap03.asc,0,0,13,0,,,126.0,126,z.txt,67,gap,281,758
,undefined,sgap03.asc,0,0,19,0,,,62.0,62,m.txt,68,gap,240,302
,undefined,sgap03.asc,0,0,7,0,,,98.0,98,z.txt,69,gap,1217,764
TIMEOUT,undefined,sgap03.asc,0,58,15,0,TIMEOUT,20000,143.0,143,z.txt,70,control,662,418
CORRECT,undefined,sgap03.asc,0,57,15,0,m,19747,73.0,73,m.txt,71,control,635,788
TIMEOUT,undefined,sgap03.asc,0,72,27,0,TIMEOUT,20000,145.0,145,m.txt,72,control,172,58
TIMEOUT,undefined,sgap03.asc,0,66,13,0,TIMEOUT,20000,159.0,159,m.txt,73,control,191,753
TIMEOUT,undefined,sgap03.asc,0,55,16,0,TIMEOUT,20000,129.0,129,z.txt,74,control,1222,780
,undefined,sgap03.asc,0,0,12,0,,,101.0,101,m.txt,75,gap,414,499
,undefined,sgap03.asc,0,0,8,0,,,151.0,151,z.txt,76,gap,982,787
,undefined,sgap03.asc,0,0,16,0,,,72.0,72,z.txt,77,gap,986,465
,undefined,sgap03.asc,0,0,13,0,,,107.0,107,z.txt,78,gap,867,69
,undefined,sgap03.asc,0,0,15,0,,,135.0,135,z.txt,79,gap,72,93
TIMEOUT,undefined,sgap03.asc,0,66,13,0,TIMEOUT,20000,6.0,6,z.txt,80,control,431,168
CORRECT,undefined,sgap03.asc,0,15,6,0,z,6484,49.0,49,z.txt,81,control,990,497
CORRECT,undefined,sgap03.asc,0,15,3,0,m,5212,17.0,17,m.txt,82,control,997,424
TIMEOUT,undefined,sgap03.asc,0,70,11,0,TIMEOUT,20000,83.0,83,z.txt,83,control,843,100
TIMEOUT,undefined,sgap03.asc,0,63,17,0,TIMEOUT,20000,127.0,127,m.txt,84,control,599,82
,undefined,sgap03.asc,0,0,13,0,,,160.0,160,z.txt,85,gap,124,754
,undefined,sgap03.asc,0,0,17,0,,,194.0,194,z.txt,86,gap,580,702
,undefined,sgap03.asc,0,0,8,0,,,55.0,55,m.txt,87,gap,35,351
,undefined,sgap03.asc,0,0,14,0,,,132.0,132,m.txt,88,gap,102,531
,undefined,sgap03.asc,0,0,6,0,,,18.0,18,m.txt,89,gap,536,202
TIMEOUT,undefined,sgap03.asc,0,63,15,0,TIMEOUT,20000,170.0,170,z.txt,90,control,552,139
TIMEOUT,undefined,sgap03.asc,0,48,16,0,TIMEOUT,20000,115.0,115,z.txt,91,control,91,286
TIMEOUT,undefined,sgap03.asc,0,55,16,0,TIMEOUT,20000,164.0,164,z.txt,92,control,35,42
TIMEOUT,undefined,sgap03.asc,0,64,14,0,TIMEOUT,20000,177.0,177,z.txt,93,control,350,54
TIMEOUT,undefined,sgap03.asc,0,62,12,0,TIMEOUT,20000,183.0,183,m.txt,94,control,277,464
,undefined,sgap03.asc,0,0,14,0,,,93.0,93,z.txt,95,gap,560,106
,undefined,sgap03.asc,0,0,18,0,,,2.0,2,m.txt,96,gap,454,514
,undefined,sgap03.asc,0,0,7,0,,,155.0,155,m.txt,97,gap,1135,466
,undefined,sgap03.asc,0,0,13,0,,,70.0,70,m.txt,98,gap,723,431
,undefined,sgap03.asc,0,0,20,0,,,26.0,26,m.txt,99,gap,599,40
TIMEOUT,undefined,sgap03.asc,0,67,7,0,TIMEOUT,20000,142.0,142,m.txt,100,control,455,793
TIMEOUT,undefined,sgap03.asc,0,62,12,0,TIMEOUT,20000,54.0,54,z.txt,101,control,284,188
TIMEOUT,undefined,sgap03.asc,0,57,12,0,TIMEOUT,20000,15.0,15,z.txt,102,control,27,41
TIMEOUT,undefined,sgap03.asc,0,68,12,0,TIMEOUT,20000,169.0,169,z.txt,103,control,140,405
TIMEOUT,undefined,sgap03.asc,0,55,15,0,TIMEOUT,20000,199.0,199,z.txt,104,control,679,413
,undefined,sgap03.asc,0,0,14,0,,,175.0,175,z.txt,105,gap,916,572
,undefined,sgap03.asc,0,0,11,0,,,190.0,190,m.txt,106,gap,815,37
,undefined,sgap03.asc,0,0,10,0,,,42.0,42,m.txt,107,gap,128,413
,undefined,sgap03.asc,0,0,4,0,,,76.0,76,m.txt,108,gap,121,80
,undefined,sgap03.asc,0,0,16,0,,,89.0,89,z.txt,109,gap,346,587
TIMEOUT,undefined,sgap03.asc,0,62,13,0,TIMEOUT,20000,130.0,130,m.txt,110,control,20,274
TIMEOUT,undefined,sgap03.asc,0,69,13,0,TIMEOUT,20000,171.0,171,z.txt,111,control,463,485
CORRECT,undefined,sgap03.asc,0,12,5,0,m,4567,140.0,140,m.txt,112,control,630,101
CORRECT,undefined,sgap03.asc,0,16,6,0,m,5643,137.0,137,m.txt,113,control,714,131
TIMEOUT,undefined,sgap03.asc,0,68,13,0,TIMEOUT,20000,139.0,139,m.txt,114,control,212,821
,undefined,sgap03.asc,0,0,2,0,,,158.0,158,z.txt,115,gap,1223,357
,undefined,sgap03.asc,0,0,19,0,,,161.0,161,z.txt,116,gap,427,254
,undefined,sgap03.asc,0,0,17,0,,,113.0,113,z.txt,117,gap,1204,363
,undefined,sgap03.asc,0,0,8,0,,,165.0,165,m.txt,118,gap,1062,297
,undefined,sgap03.asc,0,0,15,0,,,90.0,90,z.txt,119,gap,695,164
TIMEOUT,undefined,sgap03.asc,0,58,15,0,TIMEOUT,20000,74.0,74,z.txt,120,control,230,639
TIMEOUT,undefined,sgap03.asc,0,53,14,0,TIMEOUT,20000,87.0,87,m.txt,121,control,387,336
TIMEOUT,undefined,sgap03.asc,0,70,12,0,TIMEOUT,20000,84.0,84,z.txt,122,control,638,832
CORRECT,undefined,sgap03.asc,0,9,3,0,m,3618,153.0,153,m.txt,123,control,649,123
CORRECT,undefined,sgap03.asc,0,5,2,0,m,1625,78.0,78,m.txt,124,control,499,395
,undefined,sgap03.asc,0,0,4,0,,,12.0,12,m.txt,125,gap,588,70
,undefined,sgap03.asc,0,0,15,0,,,1.0,1,z.txt,126,gap,941,527
,undefined,sgap03.asc,0,0,17,0,,,123.0,123,m.txt,127,gap,124,576
,undefined,sgap03.asc,0,0,12,0,,,45.0,45,m.txt,128,gap,221,390
,undefined,sgap03.asc,0,0,18,0,,,77.0,77,z.txt,129,gap,1220,595
TIMEOUT,undefined,sgap03.asc,0,66,15,0,TIMEOUT,20000,144.0,144,z.txt,130,control,758,774
CORRECT,undefined,sgap03.asc,0,34,8,0,m,11238,48.0,48,m.txt,131,control,453,709
CORRECT,undefined,sgap03.asc,0,41,9,0,m,13358,9.0,9,m.txt,132,control,1141,151
CORRECT,undefined,sgap03.asc,0,23,6,0,m,8326,186.0,186,m.txt,133,control,1228,164
CORRECT,undefined,sgap03.asc,0,14,4,0,z,5502,59.0,59,z.txt,134,control,448,433
,undefined,sgap03.asc,0,0,17,0,,,112.0,112,z.txt,135,gap,348,830
,undefined,sgap03.asc,0,0,4,0,,,97.0,97,z.txt,136,gap,458,218
,undefined,sgap03.asc,0,0,16,0,,,13.0,13,m.txt,137,gap,603,711
,undefined,sgap03.asc,0,0,10,0,,,47.0,47,m.txt,138,gap,244,591
,undefined,sgap03.asc,0,0,5,0,,,44.0,44,z.txt,139,gap,211,300
TIMEOUT,undefined,sgap03.asc,0,61,12,0,TIMEOUT,20000,38.0,38,z.txt,140,control,754,358
TIMEOUT,undefined,sgap03.asc,0,78,10,0,TIMEOUT,20000,152.0,152,m.txt,141,control,826,718
TIMEOUT,undefined,sgap03.asc,0,67,15,0,TIMEOUT,20000,79.0,79,m.txt,142,control,793,624
CORRECT,undefined,sgap03.asc,0,45,12,0,z,16320,128.0,128,z.txt,143,control,1032,334
TIMEOUT,undefined,sgap03.asc,0,51,17,0,TIMEOUT,20000,133.0,133,z.txt,144,control,31,671
,undefined,sgap03.asc,0,0,16,0,,,65.0,65,m.txt,145,gap,277,612
,undefined,sgap03.asc,0,0,17,0,,,39.0,39,m.txt,146,gap,125,335
,undefined,sgap03.asc,0,0,15,0,,,157.0,157,z.txt,147,gap,60,170
,undefined,sgap03.asc,0,0,6,0,,,68.0,68,z.txt,148,gap,1191,444
,undefined,sgap03.asc,0,0,8,0,,,176.0,176,m.txt,149,gap,1003,675
TIMEOUT,undefined,sgap03.asc,0,57,14,0,TIMEOUT,20000,94.0,94,m.txt,150,control,792,153
TIMEOUT,undefined,sgap03.asc,0,54,18,0,TIMEOUT,20000,25.0,25,z.txt,151,control,637,556
CORRECT,undefined,sgap03.asc,0,13,3,0,m,5108,125.0,125,m.txt,152,control,1151,540
TIMEOUT,undefined,sgap03.asc,0,65,12,0,TIMEOUT,20000,184.0,184,z.txt,153,control,925,220
TIMEOUT,undefined,sgap03.asc,0,63,13,0,TIMEOUT,20000,109.0,109,m.txt,154,control,1246,279
,undefined,sgap03.asc,0,0,16,0,,,10.0,10,m.txt,155,gap,634,337
,undefined,sgap03.asc,0,0,13,0,,,69.0,69,z.txt,156,gap,645,476
,undefined,sgap03.asc,0,0,15,0,,,64.0,64,z.txt,157,gap,444,775
,undefined,sgap03.asc,0,0,15,0,,,106.0,106,m.txt,158,gap,688,481
,undefined,sgap03.asc,0,0,13,0,,,178.0,178,m.txt,159,gap,218,557
TIMEOUT,undefined,sgap03.asc,0,67,13,0,TIMEOUT,20000,16.0,16,z.txt,160,control,345,487
CORRECT,undefined,sgap03.asc,0,32,9,0,m,11182,149.0,149,m.txt,161,control,200,415
CORRECT,undefined,sgap03.asc,0,5,1,0,z,1825,21.0,21,z.txt,162,control,83,409
CORRECT,undefined,sgap03.asc,0,7,2,0,m,3098,166.0,166,m.txt,163,control,505,453
TIMEOUT,undefined,sgap03.asc,0,62,15,0,TIMEOUT,20000,81.0,81,z.txt,164,control,323,441
,undefined,sgap03.asc,0,0,13,0,,,147.0,147,z.txt,165,gap,1205,601
,undefined,sgap03.asc,0,0,2,0,,,180.0,180,z.txt,166,gap,1036,239
,undefined,sgap03.asc,0,0,3,0,,,141.0,141,m.txt,167,gap,289,116
,undefined,sgap03.asc,0,0,5,0,,,85.0,85,m.txt,168,gap,1015,549
,undefined,sgap03.asc,0,0,10,0,,,196.0,196,m.txt,169,gap,533,824
TIMEOUT,undefined,sgap03.asc,0,70,12,0,TIMEOUT,20000,57.0,57,z.txt,170,control,741,242
CORRECT,undefined,sgap03.asc,0,38,8,0,m,12135,104.0,104,m.txt,171,control,943,79
CORRECT,undefined,sgap03.asc,0,2,2,0,m,2238,91.0,91,m.txt,172,control,710,431
TIMEOUT,undefined,sgap03.asc,0,67,14,0,TIMEOUT,20000,99.0,99,m.txt,173,control,349,443
TIMEOUT,undefined,sgap03.asc,0,57,11,0,TIMEOUT,20000,82.0,82,m.txt,174,control,1251,511
,undefined,sgap03.asc,0,0,13,0,,,30.0,30,z.txt,175,gap,92,583
,undefined,sgap03.asc,0,0,12,0,,,4.0,4,m.txt,176,gap,520,310
,undefined,sgap03.asc,0,0,14,0,,,27.0,27,z.txt,177,gap,641,31
,undefined,sgap03.asc,0,0,13,0,,,167.0,167,m.txt,178,gap,557,799
,undefined,sgap03.asc,0,0,14,0,,,185.0,185,z.txt,179,gap,392,651
TIMEOUT,undefined,sgap03.asc,0,61,15,0,TIMEOUT,20000,116.0,116,z.txt,180,control,1191,694
CORRECT,undefined,sgap03.asc,0,11,4,0,z,4716,191.0,191,z.txt,181,control,1244,134
TIMEOUT,undefined,sgap03.asc,0,67,12,0,TIMEOUT,20000,117.0,117,z.txt,182,control,735,429
TIMEOUT,undefined,sgap03.asc,0,50,17,0,TIMEOUT,20000,5.0,5,m.txt,183,control,396,111
TIMEOUT,undefined,sgap03.asc,0,64,13,0,TIMEOUT,20000,41.0,41,z.txt,184,control,999,230
,undefined,sgap03.asc,0,0,14,0,,,96.0,96,z.txt,185,gap,316,74
,undefined,sgap03.asc,0,0,11,0,,,7.0,7,z.txt,186,gap,459,246
,undefined,sgap03.asc,0,0,13,0,,,66.0,66,m.txt,187,gap,1204,266
,undefined,sgap03.asc,0,0,13,0,,,80.0,80,z.txt,188,gap,73,80
,undefined,sgap03.asc,0,0,16,0,,,138.0,138,z.txt,189,gap,390,533
TIMEOUT,undefined,sgap03.asc,0,64,13,0,TIMEOUT,20000,192.0,192,z.txt,190,control,43,693
