eye_used,file,image,inst,nGap,nSacc,n_blink,outlier,response,rt,trialId
undefined,01.asc,S007.png,free,0,45,11,0,timeout,15004,66
undefined,01.asc,S004.png,free,0,35,7,0,timeout,15003,67
undefined,01.asc,F007.png,free,0,31,8,0,timeout,15004,68
undefined,01.asc,S030.png,free,0,47,6,0,timeout,15004,69
undefined,01.asc,S045.png,free,0,40,6,0,timeout,15004,70
undefined,01.asc,F012.png,free,0,44,10,0,timeout,15004,71
undefined,01.asc,F034.png,free,0,41,11,0,timeout,15004,72
undefined,01.asc,F023.png,free,0,36,13,0,timeout,15005,73
undefined,01.asc,S035.png,free,0,33,8,0,timeout,15005,74
undefined,01.asc,F014.png,free,0,34,8,0,timeout,15004,75
undefined,01.asc,S044.png,free,0,36,8,0,timeout,15004,76
undefined,01.asc,S024.png,free,0,31,8,0,timeout,15005,77
undefined,01.asc,F001.png,free,0,40,9,0,timeout,15004,78
undefined,01.asc,S038.png,free,0,41,11,0,timeout,15004,79
undefined,01.asc,S017.png,free,0,30,9,0,timeout,15005,80
undefined,01.asc,S022.png,free,0,37,9,0,timeout,15004,81
undefined,01.asc,F006.png,free,0,41,7,0,timeout,15004,82
undefined,01.asc,S033.png,free,0,25,11,0,timeout,15005,83
undefined,01.asc,F036.png,free,0,33,11,0,timeout,15004,84
undefined,01.asc,S012.png,free,0,36,11,0,timeout,15004,85
undefined,01.asc,F025.png,free,0,40,8,0,timeout,15004,86
undefined,01.asc,F041.png,free,0,41,9,0,timeout,15005,87
undefined,01.asc,F029.png,free,0,38,11,0,timeout,15004,88
undefined,01.asc,F038.png,free,0,45,9,0,timeout,15004,89
undefined,01.asc,F037.png,free,0,42,10,0,timeout,15005,90
undefined,01.asc,F027.png,free,0,44,8,0,timeout,15004,91
undefined,01.asc,F040.png,free,0,41,7,0,timeout,15004,92
undefined,01.asc,F031.png,free,0,34,11,0,timeout,15003,93
undefined,01.asc,S034.png,free,0,42,6,0,timeout,15005,94
undefined,01.asc,F008.png,free,0,29,4,0,timeout,15004,95
undefined,01.asc,S049.png,free,0,39,8,0,timeout,15004,96
undefined,01.asc,F042.png,free,0,41,10,0,timeout,15004,97
undefined,01.asc,S010.png,free,0,43,8,0,timeout,15004,98
undefined,01.asc,S020.png,free,0,33,10,0,timeout,15004,99
undefined,01.asc,F020.png,free,0,30,8,0,timeout,15004,100
undefined,01.asc,F048.png,free,0,35,9,0,timeout,15005,101
undefined,03.asc,P002.png,search,0,37,3,0,timeout,15004,0
undefined,03.asc,P001.png,search,0,36,4,0,timeout,15005,1
undefined,03.asc,F021.png,search,0,33,2,0,timeout,15005,2
undefined,03.asc,S012.png,search,0,45,3,0,timeout,15004,3
undefined,03.asc,S010.png,search,0,34,4,0,timeout,15004,4
undefined,03.asc,S043.png,search,0,46,2,0,timeout,15005,5
undefined,03.asc,S039.png,search,0,41,2,0,timeout,15004,6
undefined,03.asc,F015.png,search,0,41,2,0,timeout,15004,7
undefined,03.asc,F012.png,search,0,43,2,0,timeout,15004,8
undefined,03.asc,S029.png,search,0,33,3,0,timeout,15004,9
undefined,03.asc,F019.png,search,0,51,2,0,timeout,15004,10
undefined,03.asc,F026.png,search,0,45,3,0,timeout,15004,11
undefined,03.asc,S021.png,search,0,46,3,0,timeout,15005,12
undefined,03.asc,S007.png,search,0,41,2,0,timeout,15004,13
undefined,03.asc,F017.png,search,0,34,1,0,timeout,15004,14
undefined,03.asc,S033.png,search,0,44,3,0,timeout,15004,15
undefined,03.asc,S020.png,search,0,33,3,0,timeout,15004,16
undefined,03.asc,F022.png,search,0,46,2,0,timeout,15004,17
undefined,03.asc,F037.png,search,0,37,2,0,w,12437,18
undefined,03.asc,S016.png,search,0,36,2,0,timeout,15004,19
undefined,03.asc,F028.png,search,0,43,4,0,timeout,15004,20
undefined,03.asc,S025.png,search,0,42,4,0,timeout,15004,21
undefined,03.asc,S024.png,search,0,44,4,0,timeout,15005,22
undefined,03.asc,F016.png,search,0,32,3,0,w,14679,23
undefined,03.asc,S018.png,search,0,40,3,0,timeout,15005,24
undefined,03.asc,F047.png,search,0,27,2,0,;,11374,25
undefined,03.asc,S005.png,search,0,21,2,0,;,9389,26
undefined,03.asc,F018.png,search,0,48,3,0,timeout,15006,27
undefined,03.asc,F034.png,search,0,36,2,0,timeout,15004,28
undefined,03.asc,F031.png,search,0,43,2,0,timeout,15003,29
undefined,03.asc,F032.png,search,0,42,2,0,timeout,15004,30
undefined,03.asc,F000.png,search,0,42,3,0,timeout,15003,31
undefined,03.asc,S031.png,search,0,38,3,0,timeout,15004,32
undefined,03.asc,F049.png,search,0,49,3,0,timeout,15004,33
undefined,03.asc,S038.png,search,0,48,2,0,timeout,15005,34
undefined,03.asc,S000.png,search,0,38,1,0,timeout,15004,35
undefined,03.asc,F020.png,search,0,43,2,0,timeout,15005,36
undefined,03.asc,F007.png,search,0,46,2,0,timeout,15004,37
undefined,03.asc,S026.png,search,0,48,2,0,timeout,15004,38
undefined,03.asc,S001.png,search,0,45,2,0,timeout,15004,39
undefined,03.asc,F010.png,search,0,42,3,0,timeout,15004,40
undefined,03.asc,F027.png,search,0,45,3,0,timeout,15004,41
undefined,03.asc,F024.png,search,0,36,3,0,timeout,15005,42
undefined,03.asc,F041.png,search,0,17,1,0,w,6799,43
undefined,03.asc,S045.png,search,0,37,3,0,timeout,15003,44
undefined,03.asc,F006.png,search,0,46,4,0,timeout,15005,45
undefined,03.asc,S017.png,search,0,39,2,0,timeout,15004,46
undefined,03.asc,S019.png,search,0,41,3,0,timeout,15005,47
undefined,03.asc,F043.png,search,0,35,3,0,timeout,15004,48
undefined,03.asc,F013.png,search,0,45,2,0,timeout,15005,49
undefined,03.asc,S042.png,search,0,46,4,0,timeout,15004,50
undefined,03.asc,S048.png,search,0,42,2,0,timeout,15004,51
undefined,03.asc,F005.png,search,0,53,1,0,timeout,15004,52
undefined,03.asc,F036.png,search,0,47,2,0,timeout,15006,53
undefined,03.asc,S037.png,search,0,45,3,0,timeout,15004,54
undefined,03.asc,F008.png,search,0,42,2,0,timeout,15005,55
undefined,03.asc,S002.png,search,0,46,3,0,timeout,15004,56
undefined,03.asc,F040.png,search,0,43,2,0,timeout,15004,57
undefined,03.asc,F003.png,search,0,44,2,0,timeout,15004,58
undefined,03.asc,S006.png,search,0,43,2,0,timeout,15004,59
undefined,03.asc,F045.png,search,0,45,4,0,timeout,15004,60
undefined,03.asc,S008.png,search,0,46,2,0,timeout,15004,61
undefined,03.asc,F033.png,search,0,41,3,0,timeout,15004,62
undefined,03.asc,F035.png,search,0,45,2,0,timeout,15004,63
undefined,03.asc,F011.png,search,0,42,1,0,timeout,15004,64
undefined,03.asc,F014.png,search,0,38,2,0,timeout,15004,65
undefined,03.asc,F001.png,search,0,42,2,0,timeout,15004,66
undefined,03.asc,S014.png,search,0,42,2,0,timeout,15005,67
undefined,03.asc,F004.png,search,0,5,0,0,w,2597,68
undefined,03.asc,F002.png,search,0,14,1,0,;,5407,69
undefined,03.asc,S023.png,search,0,41,1,0,timeout,15004,70
undefined,03.asc,S034.png,search,0,45,2,0,timeout,15004,71
undefined,03.asc,F044.png,search,0,45,2,0,timeout,15004,72
undefined,03.asc,S015.png,search,0,42,2,0,timeout,15004,73
undefined,03.asc,S004.png,search,0,44,1,0,timeout,15005,74
undefined,03.asc,S049.png,search,0,21,0,0,;,7551,75
undefined,03.asc,S041.png,search,0,40,1,0,timeout,15004,76
undefined,03.asc,S013.png,search,0,36,2,0,timeout,15004,77
undefined,03.asc,F030.png,search,0,5,0,0,;,4438,78
undefined,03.asc,S003.png,search,0,39,2,0,timeout,15003,79
undefined,03.asc,S022.png,search,0,41,3,0,timeout,15006,80
undefined,03.asc,S047.png,search,0,13,1,0,w,6966,81
undefined,03.asc,S009.png,search,0,43,3,0,timeout,15004,82
undefined,03.asc,F048.png,search,0,34,3,0,timeout,15006,83
undefined,03.asc,F009.png,search,0,37,2,0,timeout,15006,84
undefined,03.asc,F039.png,search,0,28,1,0,w,10373,85
undefined,03.asc,S036.png,search,0,33,3,0,w,12149,86
undefined,03.asc,S032.png,search,0,41,2,0,timeout,15004,87
undefined,03.asc,S028.png,search,0,42,2,0,timeout,15004,88
undefined,03.asc,S027.png,search,0,39,2,0,;,13605,89
undefined,03.asc,S011.png,search,0,39,2,0,timeout,15004,90
undefined,03.asc,F038.png,search,0,44,2,0,timeout,15004,91
undefined,03.asc,S046.png,search,0,41,2,0,timeout,15005,92
undefined,03.asc,S035.png,search,0,35,2,0,timeout,15005,93
undefined,03.asc,S030.png,search,0,42,2,0,timeout,15004,94
undefined,03.asc,F046.png,search,0,41,2,0,timeout,15005,95
undefined,03.asc,S044.png,search,0,39,2,0,timeout,15004,96
undefined,03.asc,F025.png,search,0,10,1,0,w,3878,97
undefined,03.asc,F029.png,search,0,41,2,0,timeout,15005,98
undefined,03.asc,S040.png,search,0,43,2,0,timeout,15005,99
undefined,03.asc,F042.png,search,0,40,4,0,timeout,15004,100
undefined,03.asc,F023.png,search,0,6,0,0,w,3014,101
undefined,04.asc,P002.png,free,0,51,5,0,timeout,15004,0
undefined,04.asc,P001.png,free,0,43,12,0,timeout,15004,1
undefined,04.asc,F022.png,free,0,51,7,0,timeout,15005,2
undefined,04.asc,F018.png,free,0,49,7,0,timeout,15004,3
undefined,04.asc,F004.png,free,0,45,12,0,timeout,15004,4
undefined,04.asc,F012.png,free,0,52,6,0,timeout,15004,5
undefined,04.asc,S009.png,free,0,49,9,0,timeout,15004,6
undefined,04.asc,S049.png,free,0,49,5,0,timeout,15004,7
undefined,04.asc,S048.png,free,0,47,7,0,timeout,15003,8
undefined,04.asc,S019.png,free,0,45,3,0,timeout,15005,9
undefined,04.asc,F007.png,free,0,38,6,0,timeout,15004,10
undefined,04.asc,F041.png,free,0,44,9,0,timeout,15004,11
undefined,04.asc,S041.png,free,0,43,9,0,timeout,15004,12
undefined,04.asc,S043.png,free,0,42,6,0,timeout,15004,13
undefined,04.asc,F002.png,free,0,52,3,0,timeout,15004,14
undefined,04.asc,S022.png,free,0,46,4,0,timeout,15005,15
undefined,04.asc,F019.png,free,0,43,6,0,timeout,15005,16
undefined,04.asc,S047.png,free,0,43,6,0,timeout,15005,17
undefined,04.asc,F046.png,free,0,48,2,0,timeout,15005,18
undefined,04.asc,F010.png,free,0,51,2,0,timeout,15006,19
undefined,04.asc,F003.png,free,0,50,6,0,timeout,15005,20
undefined,04.asc,F038.png,free,0,50,11,0,timeout,15004,21
undefined,04.asc,S025.png,free,0,47,3,0,timeout,15004,22
undefined,04.asc,F027.png,free,0,48,3,0,timeout,15005,23
undefined,04.asc,F008.png,free,0,51,3,0,timeout,15003,24
undefined,04.asc,S046.png,free,0,48,2,0,timeout,15004,25
undefined,04.asc,F024.png,free,0,44,5,0,timeout,15004,26
undefined,04.asc,F048.png,free,0,45,4,0,timeout,15004,27
undefined,04.asc,F013.png,free,0,52,3,0,timeout,15004,28
undefined,04.asc,F026.png,free,0,48,5,0,timeout,15004,29
undefined,04.asc,S032.png,free,0,39,2,0,timeout,15005,30
undefined,04.asc,S036.png,free,0,50,3,0,timeout,15004,31
undefined,04.asc,S011.png,free,0,44,7,0,timeout,15004,32
undefined,04.asc,S006.png,free,0,42,3,0,timeout,15003,33
undefined,04.asc,F021.png,free,0,41,2,0,timeout,15005,34
undefined,04.asc,S042.png,free,0,41,3,0,timeout,15005,35
undefined,04.asc,S028.png,free,0,50,3,0,timeout,15004,36
undefined,04.asc,S014.png,free,0,49,5,0,timeout,15004,37
undefined,04.asc,S034.png,free,0,46,3,0,timeout,15004,38
undefined,04.asc,F044.png,free,0,47,1,0,timeout,15004,39
undefined,04.asc,S027.png,free,0,33,5,0,timeout,15004,40
undefined,04.asc,F034.png,free,0,42,10,0,timeout,15004,41
undefined,04.asc,S026.png,free,0,49,7,0,timeout,15005,42
undefined,04.asc,F049.png,free,0,46,9,0,timeout,15005,43
undefined,04.asc,S007.png,free,0,51,6,0,timeout,15004,44
undefined,04.asc,S017.png,free,0,44,10,0,timeout,15004,45
undefined,04.asc,F011.png,free,0,45,8,0,timeout,15004,46
undefined,04.asc,S012.png,free,0,41,4,0,timeout,15004,47
undefined,04.asc,S015.png,free,0,47,5,0,timeout,15005,48
undefined,04.asc,S020.png,free,0,44,4,0,timeout,15004,49
undefined,04.asc,S018.png,free,0,50,3,0,timeout,15004,50
undefined,04.asc,S035.png,free,0,44,3,0,timeout,15004,51
undefined,04.asc,F006.png,free,0,44,9,0,timeout,15003,52
undefined,04.asc,S024.png,free,0,46,4,0,timeout,15004,53
undefined,04.asc,S029.png,free,0,40,4,0,timeout,15005,54
undefined,04.asc,S016.png,free,0,43,9,0,timeout,15004,55
undefined,04.asc,S039.png,free,0,38,2,0,timeout,15004,56
undefined,04.asc,S013.png,free,0,45,6,0,timeout,15004,57
undefined,04.asc,S030.png,free,0,48,3,0,timeout,15003,58
undefined,04.asc,F023.png,free,0,48,2,0,timeout,15005,59
undefined,04.asc,S010.png,free,0,46,3,0,timeout,15005,60
undefined,04.asc,F047.png,free,0,45,4,0,timeout,15004,61
undefined,04.asc,F031.png,free,0,47,5,0,timeout,15005,62
undefined,04.asc,S002.png,free,0,36,3,0,timeout,15004,63
undefined,04.asc,F015.png,free,0,43,3,0,timeout,15004,64
undefined,04.asc,F036.png,free,0,45,2,0,timeout,15004,65
undefined,04.asc,F014.png,free,0,42,5,0,timeout,15003,66
undefined,04.asc,F020.png,free,0,39,1,0,timeout,15003,67
undefined,04.asc,F043.png,free,0,46,3,0,timeout,15004,68
undefined,04.asc,S021.png,free,0,40,6,0,timeout,15004,69
undefined,04.asc,F045.png,free,0,44,15,0,timeout,15005,70
undefined,04.asc,S000.png,free,0,45,14,0,timeout,15004,71
undefined,04.asc,S023.png,free,0,40,15,0,timeout,15005,72
undefined,04.asc,F030.png,free,0,46,15,0,timeout,15004,73
undefined,04.asc,F039.png,free,0,45,15,0,timeout,15004,74
undefined,04.asc,S003.png,free,0,47,11,0,timeout,15004,75
undefined,04.asc,S044.png,free,0,42,21,0,timeout,15005,76
undefined,04.asc,S005.png,free,0,45,10,0,timeout,15004,77
undefined,04.asc,F009.png,free,0,50,9,0,timeout,15004,78
undefined,04.asc,F017.png,free,0,45,10,0,timeout,15005,79
undefined,04.asc,S001.png,free,0,41,11,0,timeout,15004,80
undefined,04.asc,S008.png,free,0,25,10,0,timeout,15004,81
undefined,04.asc,F042.png,free,0,38,18,0,timeout,15005,82
undefined,04.asc,F028.png,free,0,46,22,0,timeout,15004,83
undefined,04.asc,F032.png,free,0,33,18,0,timeout,15004,84
undefined,04.asc,S031.png,free,0,41,13,0,timeout,15005,85
undefined,04.asc,S040.png,free,0,38,11,0,timeout,15005,86
undefined,04.asc,S004.png,free,0,45,9,0,timeout,15005,87
undefined,04.asc,F025.png,free,0,45,14,0,timeout,15004,88
undefined,04.asc,F000.png,free,0,42,17,0,timeout,15004,89
undefined,04.asc,F040.png,free,0,45,15,0,timeout,15003,90
undefined,04.asc,F037.png,free,0,38,12,0,timeout,15004,91
undefined,04.asc,S045.png,free,0,45,9,0,timeout,15005,92
undefined,04.asc,F005.png,free,0,40,19,0,timeout,15003,93
undefined,04.asc,F001.png,free,0,47,16,0,timeout,15004,94
undefined,04.asc,S038.png,free,0,42,13,0,timeout,15004,95
undefined,04.asc,F033.png,free,0,44,11,0,timeout,15004,96
undefined,04.asc,F016.png,free,0,42,16,0,timeout,15005,97
undefined,04.asc,F029.png,free,0,41,23,0,timeout,15005,98
undefined,04.asc,S033.png,free,0,42,18,0,timeout,15004,99
undefined,04.asc,F035.png,free,0,49,10,0,timeout,15004,100
undefined,04.asc,S037.png,free,0,48,15,0,timeout,15004,101
undefined,13.asc,P002.png,free,0,47,2,0,timeout,15005,0
undefined,13.asc,P001.png,free,0,40,9,0,timeout,15004,1
undefined,13.asc,S003.png,free,0,40,9,0,timeout,15004,2
undefined,13.asc,S013.png,free,0,39,4,0,timeout,15004,3
undefined,13.asc,F029.png,free,0,36,6,0,timeout,15004,4
undefined,13.asc,S016.png,free,0,34,3,0,timeout,15004,5
undefined,13.asc,S004.png,free,0,40,6,0,timeout,15004,6
undefined,13.asc,S026.png,free,0,37,9,0,timeout,15004,7
undefined,13.asc,F006.png,free,0,41,10,0,timeout,15004,8
undefined,13.asc,S049.png,free,0,43,11,0,timeout,15004,9
undefined,13.asc,F008.png,free,0,40,4,0,timeout,15004,10
undefined,13.asc,S021.png,free,0,40,17,0,timeout,15005,11
undefined,13.asc,F018.png,free,0,41,8,0,timeout,15004,12
undefined,13.asc,F045.png,free,0,38,16,0,timeout,15004,13
undefined,13.asc,S038.png,free,0,35,17,0,timeout,15004,14
undefined,13.asc,S048.png,free,0,48,13,0,timeout,15005,15
undefined,13.asc,S009.png,free,0,39,12,0,timeout,15004,16
undefined,13.asc,S042.png,free,0,38,25,0,timeout,15004,17
undefined,13.asc,F033.png,free,0,39,11,0,timeout,15004,18
undefined,13.asc,F035.png,free,0,44,20,0,timeout,15005,19
undefined,13.asc,F024.png,free,0,42,17,0,timeout,15005,20
undefined,13.asc,F001.png,free,0,37,21,0,timeout,15004,21
undefined,13.asc,S014.png,free,0,36,20,0,timeout,15004,22
undefined,13.asc,S028.png,free,0,45,22,0,timeout,15005,23
undefined,13.asc,F048.png,free,0,44,11,0,timeout,15004,24
undefined,13.asc,S034.png,free,0,37,28,0,timeout,15004,25
undefined,13.asc,S010.png,free,0,40,8,0,timeout,15005,26
undefined,13.asc,F049.png,free,0,43,12,0,timeout,15004,27
undefined,13.asc,F023.png,free,0,40,1,0,timeout,15006,28
undefined,13.asc,S033.png,free,0,41,5,0,timeout,15005,29
undefined,13.asc,S046.png,free,0,42,7,0,timeout,15004,30
undefined,13.asc,F028.png,free,0,37,8,0,timeout,15005,31
undefined,13.asc,F003.png,free,0,38,1,0,timeout,15005,32
undefined,13.asc,F021.png,free,0,38,7,0,timeout,15005,33
undefined,13.asc,F037.png,free,0,42,11,0,timeout,15004,34
undefined,13.asc,F017.png,free,0,40,7,0,timeout,15004,35
undefined,13.asc,S027.png,free,0,34,15,0,timeout,15004,36
undefined,13.asc,S005.png,free,0,38,5,0,timeout,15005,37
undefined,13.asc,F032.png,free,0,43,9,0,timeout,15004,38
undefined,13.asc,S020.png,free,0,34,17,0,timeout,15004,39
undefined,13.asc,S011.png,free,0,36,11,0,timeout,15004,40
undefined,13.asc,S006.png,free,0,37,26,0,timeout,15005,41
undefined,13.asc,S024.png,free,0,40,15,0,timeout,15005,42
undefined,13.asc,S007.png,free,0,41,8,0,timeout,15005,43
undefined,13.asc,F046.png,free,0,33,5,0,timeout,15004,44
undefined,13.asc,S025.png,free,0,38,6,0,timeout,15004,45
undefined,13.asc,S043.png,free,0,43,7,0,timeout,15004,46
undefined,13.asc,F041.png,free,0,32,15,0,timeout,15004,47
undefined,13.asc,S041.png,free,0,42,7,0,timeout,15004,48
undefined,13.asc,S047.png,free,0,25,13,0,timeout,15004,49
undefined,13.asc,S036.png,free,0,43,13,0,timeout,15004,50
undefined,13.asc,S000.png,free,0,38,15,0,timeout,15004,51
undefined,13.asc,S002.png,free,0,35,16,0,timeout,15004,52
undefined,13.asc,F034.png,free,0,38,19,0,timeout,15004,53
undefined,13.asc,F039.png,free,0,44,10,0,timeout,15004,54
undefined,13.asc,F026.png,free,0,41,12,0,timeout,15004,55
undefined,13.asc,S019.png,free,0,30,23,0,timeout,15004,56
undefined,13.asc,F011.png,free,0,37,22,0,timeout,15005,57
undefined,13.asc,F030.png,free,0,41,11,0,timeout,15004,58
undefined,13.asc,F019.png,free,0,36,15,0,timeout,15004,59
undefined,13.asc,S022.png,free,0,35,23,0,timeout,15005,60
undefined,13.asc,F007.png,free,0,38,13,0,timeout,15004,61
undefined,13.asc,S008.png,free,0,33,13,0,timeout,15004,62
undefined,13.asc,S015.png,free,0,48,19,0,timeout,15004,63
undefined,13.asc,F047.png,free,0,36,8,0,timeout,15004,64
undefined,13.asc,S037.png,free,0,41,11,0,timeout,15003,65
undefined,13.asc,F044.png,free,0,35,10,0,timeout,15004,66
undefined,13.asc,F012.png,free,0,42,13,0,timeout,15004,67
undefined,13.asc,S039.png,free,0,36,10,0,timeout,15004,68
undefined,13.asc,S045.png,free,0,45,18,0,timeout,15004,69
undefined,13.asc,S001.png,free,0,38,16,0,timeout,15005,70
undefined,13.asc,F013.png,free,0,36,16,0,timeout,15004,71
undefined,13.asc,S044.png,free,0,32,13,0,timeout,15004,72
undefined,13.asc,F014.png,free,0,35,14,0,timeout,15004,73
undefined,13.asc,S018.png,free,0,48,7,0,timeout,15004,74
undefined,13.asc,S030.png,free,0,40,10,0,timeout,15004,75
undefined,13.asc,F004.png,free,0,36,11,0,timeout,15004,76
undefined,13.asc,F038.png,free,0,26,5,0,timeout,15004,77
undefined,13.asc,F016.png,free,0,31,5,0,timeout,15004,78
undefined,13.asc,S031.png,free,0,24,17,0,timeout,15005,79
undefined,13.asc,F002.png,free,0,44,14,0,timeout,15003,80
undefined,13.asc,F020.png,free,0,32,13,0,timeout,15004,81
undefined,13.asc,F025.png,free,0,42,10,0,timeout,15004,82
undefined,13.asc,S017.png,free,0,29,17,0,timeout,15004,83
undefined,13.asc,F005.png,free,0,41,15,0,timeout,15005,84
undefined,13.asc,F040.png,free,0,36,12,0,timeout,15004,85
undefined,13.asc,F027.png,free,0,41,13,0,timeout,15005,86
undefined,13.asc,S032.png,free,0,40,16,0,timeout,15004,87
undefined,13.asc,F043.png,free,0,31,7,0,timeout,15004,88
undefined,13.asc,S023.png,free,0,35,13,0,timeout,15004,89
undefined,13.asc,F000.png,free,0,38,10,0,timeout,15004,90
undefined,13.asc,S012.png,free,0,26,16,0,timeout,15005,91
undefined,13.asc,F010.png,free,0,40,18,0,timeout,15003,92
undefined,13.asc,S040.png,free,0,25,24,0,timeout,15005,93
undefined,13.asc,S035.png,free,0,28,18,0,timeout,15004,94
undefined,13.asc,S029.png,free,0,35,9,0,timeout,15004,95
undefined,13.asc,F009.png,free,0,36,21,0,timeout,15005,96
undefined,13.asc,F022.png,free,0,34,15,0,timeout,15004,97
undefined,13.asc,F031.png,free,0,45,18,0,timeout,15004,98
undefined,13.asc,F036.png,free,0,43,9,0,timeout,15005,99
undefined,13.asc,F015.png,free,0,39,7,0,timeout,15005,100
undefined,13.asc,F042.png,free,0,27,24,0,timeout,15004,101
undefined,15.asc,P002.png,search,0,44,7,0,timeout,15004,0
undefined,15.asc,P001.png,search,0,31,3,0,;,11598,1
undefined,15.asc,S021.png,search,0,48,3,0,timeout,15004,2
undefined,15.asc,S019.png,search,0,47,1,0,timeout,15004,3
undefined,15.asc,F020.png,search,0,45,0,0,timeout,15004,4
undefined,15.asc,F033.png,search,0,23,0,0,;,8533,5
undefined,15.asc,F036.png,search,0,33,0,0,;,13099,6
undefined,15.asc,S042.png,search,0,44,2,0,timeout,15004,7
undefined,15.asc,S027.png,search,0,39,2,0,timeout,15004,8
undefined,15.asc,S043.png,search,0,48,0,0,timeout,15003,9
undefined,15.asc,F018.png,search,0,49,0,0,timeout,15004,10
undefined,15.asc,F007.png,search,0,48,0,0,timeout,15004,11
undefined,15.asc,F024.png,search,0,54,2,0,timeout,15004,12
undefined,15.asc,S048.png,search,0,6,0,0,;,3524,13
undefined,15.asc,F045.png,search,0,42,0,0,timeout,15004,14
undefined,15.asc,S005.png,search,0,49,0,0,timeout,15004,15
undefined,15.asc,S035.png,search,0,47,0,0,timeout,15005,16
undefined,15.asc,F008.png,search,0,43,4,0,timeout,15004,17
undefined,15.asc,S049.png,search,0,46,0,0,timeout,15004,18
undefined,15.asc,F030.png,search,0,8,0,0,;,6517,19
undefined,15.asc,S026.png,search,0,37,4,0,timeout,15003,20
undefined,15.asc,S022.png,search,0,49,0,0,timeout,15004,21
undefined,15.asc,S018.png,search,0,48,0,0,timeout,15004,22
undefined,15.asc,S006.png,search,0,44,0,0,timeout,15005,23
undefined,15.asc,S045.png,search,0,52,2,0,timeout,15004,24
undefined,15.asc,F002.png,search,0,46,1,0,timeout,15003,25
undefined,15.asc,S033.png,search,0,45,0,0,timeout,15004,26
undefined,15.asc,S017.png,search,0,14,0,0,w,4958,27
undefined,15.asc,F022.png,search,0,44,0,0,timeout,15004,28
undefined,15.asc,F044.png,search,0,42,1,0,timeout,15003,29
undefined,15.asc,F021.png,search,0,21,0,0,;,9653,30
undefined,15.asc,S001.png,search,0,49,2,0,timeout,15003,31
undefined,15.asc,S038.png,search,0,51,3,0,timeout,15004,32
undefined,15.asc,F034.png,search,0,25,0,0,;,10174,33
undefined,15.asc,F011.png,search,0,44,0,0,timeout,15004,34
undefined,15.asc,F004.png,search,0,2,0,0,w,1533,35
undefined,15.asc,F001.png,search,0,44,3,0,timeout,15004,36
undefined,15.asc,F029.png,search,0,46,0,0,timeout,15004,37
undefined,15.asc,F027.png,search,0,49,1,0,timeout,15003,38
undefined,15.asc,S002.png,search,0,8,0,0,w,3181,39
undefined,15.asc,S030.png,search,0,46,0,0,timeout,15004,40
undefined,15.asc,F019.png,search,0,41,2,0,timeout,15004,41
undefined,15.asc,F037.png,search,0,11,0,0,w,3941,42
undefined,15.asc,S039.png,search,0,50,0,0,timeout,15004,43
undefined,15.asc,S047.png,search,0,24,0,0,w,7605,44
undefined,15.asc,F005.png,search,0,49,0,0,timeout,15004,45
undefined,15.asc,S015.png,search,0,55,5,0,timeout,15004,46
undefined,15.asc,S025.png,search,0,47,6,0,timeout,15005,47
undefined,15.asc,F048.png,search,0,47,0,0,timeout,15004,48
undefined,15.asc,S011.png,search,0,49,0,0,timeout,15004,49
undefined,15.asc,S008.png,search,0,47,1,0,timeout,15004,50
undefined,15.asc,S012.png,search,0,50,0,0,timeout,15004,51
undefined,15.asc,F012.png,search,0,49,0,0,timeout,15004,52
undefined,15.asc,S046.png,search,0,49,0,0,timeout,15004,53
undefined,15.asc,F047.png,search,0,49,2,0,timeout,15004,54
undefined,15.asc,S041.png,search,0,42,0,0,timeout,15004,55
undefined,15.asc,S010.png,search,0,53,0,0,timeout,15004,56
undefined,15.asc,F025.png,search,0,6,0,0,w,2096,57
undefined,15.asc,F041.png,search,0,44,0,0,timeout,15004,58
undefined,15.asc,S009.png,search,0,48,0,0,timeout,15004,59
undefined,15.asc,F042.png,search,0,45,0,0,timeout,15003,60
undefined,15.asc,F049.png,search,0,44,1,0,timeout,15004,61
undefined,15.asc,S000.png,search,0,50,5,0,timeout,15005,62
undefined,15.asc,S013.png,search,0,43,1,0,timeout,15004,63
undefined,15.asc,S040.png,search,0,54,1,0,timeout,15004,64
undefined,15.asc,S016.png,search,0,49,4,0,timeout,15003,65
undefined,15.asc,S023.png,search,0,48,0,0,timeout,15005,66
undefined,15.asc,F028.png,search,0,51,2,0,timeout,15004,67
undefined,15.asc,S028.png,search,0,44,1,0,timeout,15003,68
undefined,15.asc,F006.png,search,0,44,0,0,timeout,15004,69
undefined,15.asc,S020.png,search,0,12,0,0,w,4789,70
undefined,15.asc,S024.png,search,0,40,0,0,timeout,15004,71
undefined,15.asc,S007.png,search,0,50,3,0,timeout,15003,72
undefined,15.asc,F031.png,search,0,47,0,0,timeout,15005,73
undefined,15.asc,F010.png,search,0,47,0,0,timeout,15004,74
undefined,15.asc,F035.png,search,0,50,0,0,timeout,15005,75
undefined,15.asc,F023.png,search,0,5,0,0,w,2669,76
undefined,15.asc,F026.png,search,0,44,0,0,timeout,15004,77
undefined,15.asc,S014.png,search,0,45,3,0,timeout,15004,78
undefined,15.asc,F015.png,search,0,47,0,0,timeout,15004,79
undefined,15.asc,S032.png,search,0,50,0,0,timeout,15005,80
undefined,15.asc,F016.png,search,0,12,1,0,w,4485,81
